product_code,product_name,group_code,group_name,line_name,color,forecast_qty_q2,forecast_revenue_q2,forecast_qty_conservative,forecast_qty_optimistic,avg_unit_price,is_new_sku,missing_master_flag,rank_qty,rank_revenue
000208002007000,Xe đạp Thống Nhất 219-24 Coban,CITYBIKE_P,Xe phổ thông,Xe 219-24,Coban,84.76050000000001,117787102.62550002,67.8084,101.71260000000001,1389646.1515151516,0,0,128,128
000208002023000,Xe đạp Thống Nhất 219-24 Xanh Tím,CITYBIKE_P,Xe phổ thông,Xe 219-24,Xanh Tím,318.52810000000005,447812173.6269139,254.82248000000004,382.23372000000006,1405879.6496350365,0,0,58,63
000209002003000,Xe đạp Thống Nhất 219-26 Đỏ đun,CITYBIKE_P,Xe phổ thông,Xe 219-26,Đỏ Đun,366.2373,532765558.07376003,292.98984,439.48476000000005,1454700.4307692305,0,0,49,54
000209002007000,Xe đạp Thống Nhất 219-26 Coban,CITYBIKE_P,Xe phổ thông,Xe 219-26,Coban,249.7792,365487217.31305635,199.82336,299.73504,1463241.2038834952,0,0,69,76
000209002025000,Xe đạp Thống Nhất 219-26 Xanh Tím,CITYBIKE_P,Xe phổ thông,Xe 219-26,Xanh Tím,598.1888,900078911.5099866,478.55104000000006,717.82656,1504673.627306273,0,0,33,34
000214004000000,Xe đạp Thống Nhất GN 05-26,CITYBIKE_P,Xe phổ thông,Xe GN 05-26,Unknown,714.7844,1091782449.1822007,571.82752,857.74128,1527429.0389972145,0,1,28,29
000215004000000,Xe đạp Thống Nhất GN 05-27,CITYBIKE_P,Xe phổ thông,Xe GN 05-27,Unknown,240.856,375751961.86,192.68480000000002,289.0272,1560068.9285714284,0,1,71,73
000216002001000,Xe đạp Thống Nhất GN 06-24 Đen,CITYBIKE_P,Xe phổ thông,Xe GN 06-24,Đen,111.9745,157697383.50849998,89.5796,134.36939999999998,1408333.0,0,0,119,115
000216002003000,Xe đạp Thống Nhất GN 06-24 Đỏ đun,CITYBIKE_P,Xe phổ thông,Xe GN 06-24,Đỏ Đun,43.1442,59929976.829937495,34.51536,51.773039999999995,1389062.1875,0,0,133,140
000216002007000,Xe đạp Thống Nhất GN 06-24 Coban,CITYBIKE_P,Xe phổ thông,Xe GN 06-24,Coban,357.5462,518464964.4221069,286.03696,429.05544,1450064.2558139535,0,0,53,55
000216003001000,Xe đạp Thống Nhất GN 06-24 2.0 Đen,CITYBIKE_P,Xe phổ thông,Xe GN 06-24 2.0,Đen,776.0632,1139498963.726056,620.8505600000001,931.27584,1468306.9158878506,0,0,23,26
