fiscal_year,fiscal_month,product_code,product_name,group_code,group_name,line_name,color,avg_unit_price,forecast_qty_base,forecast_revenue_base,forecast_qty_conservative,forecast_qty_optimistic,forecast_revenue_conservative,forecast_revenue_optimistic,calibration_factor,selected_forecast_model,forecast_selection_type
2026,5,000216003001000,Xe đạp Thống Nhất GN 06-24 2.0 Đen,CITYBIKE_P,Xe phổ thông,Xe GN 06-24 2.0,Đen,1468306.9158878506,312.44399999999996,458763686.0276635,249.9552,374.93279999999993,367010948.82213086,550516423.2331961,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000230002002000,Xe đạp Thống Nhất LD 26 Trắng,CITYBIKE_P,Xe phổ thông,Xe LD 26,Trắng,1688755.588,245.43200000000002,414474661.474016,196.34560000000002,294.5184,331579729.1792128,497369593.76881915,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000125002023000,Xe đạp Thống Nhất Puppy 20 Kem,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Puppy 20,Kem,1214081.282798834,341.033,414041782.11673474,272.82640000000004,409.2396,331233425.6933878,496850138.5400817,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000331002008000,Xe đạp Thống Nhất MTB 26-02 Ghi,CITYBIKE_P,Xe phổ thông,Xe MTB 26 02,Ghi,1748290.7722772278,232.826,407047547.3462178,186.26080000000002,279.39119999999997,325638037.8769743,488457056.81546134,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000216003008000,Xe đạp Thống Nhất GN 06-24 2.0 Ghi,CITYBIKE_P,Xe phổ thông,Xe GN 06-24 2.0,Ghi,1469473.446969697,272.382,400258116.4325,217.90560000000002,326.8584,320206493.146,480309739.71900004,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000209002025000,Xe đạp Thống Nhất 219-26 Xanh Tím,CITYBIKE_P,Xe phổ thông,Xe 219-26,Xanh Tím,1504673.627306273,255.596,384588560.4449741,204.47680000000003,306.7152,307670848.3559794,461506272.5339689,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000131002008001,Xe đạp Thống Nhất GN 06 20 2024 Ghi,KIDBIKE_1,Xe trẻ em nhóm 1,Xe GN 06 20 2024,Ghi,1166867.038585209,297.979,347701873.290582,238.3832,357.5748,278161498.6324656,417242247.9486984,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000231002023000,Xe đạp Thống Nhất LD 26 We Bare Bears Kem,Unknown,Unknown,Unknown,Kem,2187688.4135802467,146.78400000000002,321117656.09896296,117.42720000000003,176.1408,256894124.87917042,385341187.31875557,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000337002008000,Xe đạp Thống Nhất SK 24 ghi,Unknown,Unknown,Unknown,Ghi,1611079.3295454546,192.90699999999998,310788480.224625,154.3256,231.48839999999996,248630784.17970002,372946176.26954997,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000333002008000,Xe đạp Thống Nhất Super 26 S ghi,Unknown,Unknown,Unknown,Ghi,2048264.5039370079,134.618,275733270.9909921,107.6944,161.5416,220586616.7927937,330879925.1891905,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000125002013000,Xe đạp Thống Nhất Puppy 20 Xanh,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Puppy 20,Xanh,1230809.4880382775,222.739,274149274.5561579,178.1912,267.28679999999997,219319419.6449263,328979129.4673894,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000225002009000,Xe đạp Thống Nhất New 26 Hồng,CITYBIKE_P,Xe phổ thông,Xe New 26,Hồng,1593496.2717391304,171.21499999999997,272830464.1658152,136.97199999999998,205.45799999999997,218264371.33265212,327396556.9989782,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000230002014000,Xe đạp Thống Nhất LD 26 Xanh Santorini,CITYBIKE_P,Xe phổ thông,Xe LD 26,Xanh Santorini,1702865.2207792208,152.768,260143314.048,122.21440000000001,183.3216,208114651.2384,312171976.8576,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000335002001000,Xe đạp Thống Nhất Super 24 Đen,SPORTBIKE_S,Xe thể thao thép,Xe Super 24,Đen,2066511.00625,124.911,258129956.30169377,99.92880000000001,149.8932,206503965.04135504,309755947.5620325,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000226003015000,Xe đạp Thống Nhất LD 24-01_2023 Café/nâu,CITYBIKE_P,Xe phổ thông,Xe LD 24-01_2023,Nâu,1568278.6235294119,158.587,248708602.06965882,126.86959999999999,190.3044,198966881.65572706,298450322.4835906,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000224002009000,Xe đạp Thống Nhất New 24 Hồng,CITYBIKE_P,Xe phổ thông,Xe New 24,Hồng,1436676.1363636365,171.655,246612642.18750003,137.324,205.986,197290113.75000003,295935170.625,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,1000240020090000,Xe đạp Thống Nhất TE Bunny 16 Hồng,KIDBIKE_2,Xe trẻ em nhóm 2,Xe Bunny 16,Hồng,829506.8832807571,279.441,231798232.97085804,223.5528,335.32919999999996,185438586.37668642,278157879.5650296,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000217002001000,Xe đạp Thống Nhất GN 06-26 Đen,CITYBIKE_P,Xe phổ thông,Xe GN 06-26,Đen,1424369.0797546012,159.896,227750918.3764417,127.9168,191.87519999999998,182200734.70115337,273301102.05173004,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000333002022002,Xe đạp Thống Nhất Super 26 S xanh,Unknown,Unknown,Unknown,Xanh,1886084.9345794392,119.31700000000001,225041996.13921496,95.45360000000001,143.1804,180033596.91137198,270050395.3670579,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000226003014000,Xe đạp Thống Nhất LD 24-01_2023 Xanh Santorini,CITYBIKE_P,Xe phổ thông,Xe LD 24-01_2023,Xanh Santorini,1526882.3046357615,146.696,223987526.56084767,117.3568,176.0352,179190021.24867815,268785031.8730172,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000219002012000,Xe đạp Thống Nhất GN 2.0 700C Ghi,Unknown,Unknown,Unknown,Ghi,1638461.2307692308,133.991,219539058.772,107.19280000000002,160.78920000000002,175631247.01760003,263446870.52640003,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,1000270020220000,Xe đạp Thống Nhất TE Spaceboy 16 Xanh dương,KIDBIKE_2,Xe trẻ em nhóm 2,Xe Spaceboy 16,Xanh Dương,833299.9861591696,250.272,208551654.1360277,200.2176,300.3264,166841323.30882215,250261984.9632332,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000336002022000,Xe đạp Thống Nhất SK 20 xanh,Unknown,Unknown,Unknown,Xanh,1353622.4782608696,149.952,202978397.8601739,119.9616,179.9424,162382718.28813913,243574077.4322087,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000231002002000,Xe đạp Thống Nhất LD 26 We Bare Bears Trắng,Unknown,Unknown,Unknown,Trắng,2106957.7281553396,95.97500000000001,202215267.95970875,76.78000000000002,115.17,161772214.367767,242658321.55165046,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000333002001002,Xe đạp Thống Nhất Super 26 S đen,Unknown,Unknown,Unknown,Đen,2213194.0454545454,91.256,201967235.812,73.0048,109.5072,161573788.6496,242360682.97439998,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,100029005090000,Xe đạp Thống Nhất CPD 700C Hồng,Unknown,Unknown,Unknown,Hồng,2635749.3658536584,75.647,199386532.2787317,60.51760000000001,90.77640000000001,159509225.82298538,239263838.73447806,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000217002007000,Xe đạp Thống Nhất GN 06-26 Coban,CITYBIKE_P,Xe phổ thông,Xe GN 06-26,Coban,1514911.171641791,130.999,198451848.57390296,104.7992,157.19879999999998,158761478.8591224,238142218.28868353,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000209002003000,Xe đạp Thống Nhất 219-26 Đỏ đun,CITYBIKE_P,Xe phổ thông,Xe 219-26,Đỏ Đun,1454700.4307692307,133.991,194916765.4192,107.19280000000002,160.78920000000002,155933412.33536002,233900118.50304002,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000125002002000,Xe đạp Thống Nhất Puppy 20 Trắng,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Puppy 20,Trắng,1230135.8993710692,158.037,194406987.12890565,126.42960000000001,189.6444,155525589.70312452,233288384.55468678,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000207004000000,Xe đạp Thống Nhất 219-05-26,CITYBIKE_P,Xe phổ thông,Xe 219-05-26,Unknown,1409233.9189189188,137.302,193490635.53540537,109.8416,164.76239999999999,154792508.4283243,232188762.64248645,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000217003005000,Xe đạp Thống Nhất GN 06-26 2.0 Cam,CITYBIKE_P,Xe phổ thông,Xe GN 06-26 2.0,Cam,1607040.6821705427,120.18599999999999,193143791.42734882,96.1488,144.2232,154515033.14187905,231772549.7128186,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000232003008000,Xe đạp Thống Nhất MS 27.5 Ghi,Unknown,Unknown,Unknown,Ghi,2233333.0,86.009,192086737.997,68.80720000000001,103.21079999999999,153669390.39760002,230504085.5964,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000335002013000,Xe đạp Thống Nhất Super 24 Xanh,SPORTBIKE_S,Xe thể thao thép,Xe Super 24,Xanh,1993410.6141732284,94.833,189041108.77388975,75.8664,113.7996,151232887.0191118,226849330.52866772,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000337002022000,Xe đạp Thống Nhất SK 24 xanh,Unknown,Unknown,Unknown,Xanh,1635856.5046728973,114.928,188005716.36904675,91.9424,137.9136,150404573.0952374,225606859.6428561,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000208002023000,Xe đạp Thống Nhất 219-24 Xanh Tím,CITYBIKE_P,Xe phổ thông,Xe 219-24,Xanh Tím,1405879.6496350365,131.52700000000002,184911132.67754745,105.22160000000002,157.8324,147928906.142038,221893359.21305695,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000131002019002,Xe đạp Thống Nhất GN 06 20 2024 Vàng,KIDBIKE_1,Xe trẻ em nhóm 1,Xe GN 06 20 2024,Vàng,1165901.3231707318,157.06900000000002,183126954.9291037,125.65520000000002,188.48280000000003,146501563.94328296,219752345.91492444,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,1000320050020000,Xe đạp Thống Nhất Road RPD 700C V5 Trắng,Unknown,Unknown,Unknown,Trắng,2776337.9545454546,64.284,178474109.07000002,51.427200000000006,77.1408,142779287.256,214168930.884,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000331002022000,Xe đạp Thống Nhất MTB 26-02 Xanh dương,CITYBIKE_P,Xe phổ thông,Xe MTB 26 02,Xanh Dương,1744969.387755102,99.715,173999622.5,79.772,119.658,139199698.0,208799547.0,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000401002016002,"Xe đạp Thống Nhất Nữ Truyền thống Lốp 2 màu, Ngọc",CITYBIKE_P,Xe phổ thông,Xe Nữ,Xanh Ngọc,1530555.0,107.393,164370893.115,85.9144,128.8716,131496714.492,197245071.738,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000219002022000,Xe đạp Thống Nhất GN 2.0 700C Xanh,Unknown,Unknown,Unknown,Xanh,1690702.9797979798,96.657,163418277.91833332,77.32560000000001,115.98839999999998,130734622.33466668,196101933.50199997,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000215004000000,Xe đạp Thống Nhất GN 05-27,CITYBIKE_P,Xe phổ thông,Xe GN 05-27,Unknown,1560068.9285714286,104.72,163370418.20000002,83.77600000000001,125.66399999999999,130696334.56000002,196044501.83999997,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,100029005220000,Xe đạp Thống Nhất CPD 700C Xanh,Unknown,Unknown,Unknown,Xanh,2900130.396551724,54.098,156891254.19265518,43.278400000000005,64.9176,125513003.35412414,188269505.0311862,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,1040010000080000,Xe đạp Thống Nhất TE Batman16 Ghi,KIDBIKE_2,Xe trẻ em nhóm 2,Xe TE Batman16 (IP - Bản quyền),Ghi,1115859.0657894737,138.69,154758493.8343421,110.952,166.428,123806795.06747368,185710192.60121053,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000334002013000,Xe đạp Thống Nhất Super 20 Xanh,KIDBIKE_1,Xe trẻ em nhóm 1,Xe TE Super 20,Xanh,1748131.608695652,84.79899999999999,148239812.28578258,67.83919999999999,101.7588,118591849.82862607,177887774.7429391,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000209002007000,Xe đạp Thống Nhất 219-26 Coban,CITYBIKE_P,Xe phổ thông,Xe 219-26,Coban,1463241.2038834952,100.364,146856740.1865631,80.2912,120.4368,117485392.14925049,176228088.22387573,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,1000310050080000,Xe đạp Thống Nhất Road RPD 700C Ghi,SPORTBIKE_A,Xe thể thao nhôm,Xe Road RPD 700C,Ghi,2634696.25,54.783,144336564.66375,43.82640000000001,65.7396,115469251.73100002,173203877.59649998,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000334002001000,Xe đạp Thống Nhất Super 20 Đen,KIDBIKE_1,Xe trẻ em nhóm 1,Xe TE Super 20,Đen,1597320.9789473685,89.71600000000001,143305248.9472421,71.7728,107.65920000000001,114644199.15779369,171966298.73669055,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000224002024000,Xe đạp Thống Nhất New 24 Tím,CITYBIKE_P,Xe phổ thông,Xe New 24,Tím,1410609.6435643565,100.93599999999999,142381294.98281187,80.7488,121.12319999999998,113905035.9862495,170857553.97937423,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000132002001001,Xe đạp Thống Nhất GN 2.0 20 đen - Bat man,KIDBIKE_1,Xe trẻ em nhóm 1,Xe GN 06 2.0 20 DC (IP - Bản quyền),Đen,1310555.0,108.262,141883305.41,86.6096,129.9144,113506644.328,170259966.492,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000131002004005,Xe đạp Thống Nhất GN 06 20 2024 Đỏ,KIDBIKE_1,Xe trẻ em nhóm 1,Xe GN 06 20 2024,Đỏ,1167900.43697479,119.812,139928487.15482354,95.84960000000001,143.77439999999999,111942789.72385883,167914184.58578822,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000225002024000,Xe đạp Thống Nhất New 26 Tím,CITYBIKE_P,Xe phổ thông,Xe New 26,Tím,1556666.5714285714,87.857,136764054.966,70.2856,105.4284,109411243.9728,164116865.9592,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000336002004000,Xe đạp Thống Nhất SK 20 đỏ,Unknown,Unknown,Unknown,Đỏ,1351085.5096153845,101.002,136462338.64217305,80.80160000000001,121.20239999999998,109169870.91373846,163754806.37060764,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,1000270020150000,Xe đạp Thống Nhất TE Spaceboy 16 Café/nâu,KIDBIKE_2,Xe trẻ em nhóm 2,Xe Spaceboy 16,Nâu,940620.8625,143.811,135271626.8569875,115.04880000000001,172.5732,108217301.48559003,162325952.22838503,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,1000320050200000,Xe đạp Thống Nhất Road RPD 700C V5 Xanh da trời,Unknown,Unknown,Unknown,Xanh Da Trời,2773503.846153846,48.653,134939282.62692305,38.9224,58.383599999999994,107951426.10153846,161927139.15230766,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,1000400050200000,Xe đạp Thống Nhất MTB SPD 27.5 17 Xanh,Unknown,Unknown,Unknown,Xanh,2864482.1136363638,47.013999999999996,134670762.0905,37.6112,56.416799999999995,107736609.6724,161604914.5086,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000224002004000,Xe đạp Thống Nhất New 24 Đỏ tươi,CITYBIKE_P,Xe phổ thông,Xe New 24,Đỏ Tươi,1472741.935483871,87.51599999999999,128888483.22580644,70.0128,105.01919999999998,103110786.58064516,154666179.87096772,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,1000400050080000,Xe đạp Thống Nhất MTB SPD 27.5 15 Ghi,Unknown,Unknown,Unknown,Ghi,2960555.0,43.32899999999999,128277887.59499998,34.663199999999996,51.99479999999999,102622310.07599999,153933465.11399996,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000132002022001,Xe đạp Thống Nhất GN 2.0 20 xanh - Superman,KIDBIKE_1,Xe trẻ em nhóm 1,Xe GN 06 2.0 20 DC (IP - Bản quyền),Xanh,1313167.8541666667,96.591,126840196.2018125,77.2728,115.90919999999998,101472156.96145001,152208235.442175,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000232003002000,Xe đạp Thống Nhất MS 27.5 Trắng,Unknown,Unknown,Unknown,Trắng,2222950.4918032787,56.474000000000004,125538906.07409836,45.17920000000001,67.7688,100431124.85927871,150646687.28891802,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,1010020000080000,"Xe đạp Thống Nhất GRX AT 27,5_2.0_15 Ghi",SPORTBIKE_A,Xe thể thao nhôm,"Xe GRX AT 27,5_2.0",Ghi,2100000.0,58.302,122434200.0,46.641600000000004,69.9624,97947360.00000001,146921040.0,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,100035005001000,"Xe đạp Thống Nhất MTB Cyper 2024 27.5""  Đen",SPORTBIKE_A,Xe thể thao nhôm,Xe MTB Cyber 27.5 2024,Đen,3020207.8947368423,40.527,122399965.35000001,32.421600000000005,48.6324,97919972.28000002,146879958.42,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000106002001000,Xe đạp Thống Nhất Batwheels 16 Đen,Unknown,Unknown,Unknown,Đen,1224682.2450980393,97.185,119020743.98985295,77.748,116.622,95216595.19188236,142824892.78782353,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000123002009000,Xe đạp Thống Nhất Neo 20-03 Hồng,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 20-03,Hồng,1590000.0,74.73400000000001,118827060.00000001,59.78720000000001,89.6808,95061648.00000001,142592472.0,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,1000320050010000,Xe đạp Thống Nhất Road RPD 700C V5 Đen,Unknown,Unknown,Unknown,Đen,2477278.93877551,47.894,118646797.49371427,38.3152,57.4728,94917437.99497141,142376156.99245712,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000208002003000,Xe đạp Thống Nhất 219-24 Đỏ đun,CITYBIKE_P,Xe phổ thông,Xe 219-24,Đỏ Đun,1374543.082191781,86.306,118631315.25164384,69.0448,103.5672,94905052.20131506,142357578.3019726,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000216002007000,Xe đạp Thống Nhất GN 06-24 Coban,CITYBIKE_P,Xe phổ thông,Xe GN 06-24,Coban,1450064.2558139535,78.25399999999999,113473328.2744651,62.603199999999994,93.90479999999998,90778662.61957209,136167993.9293581,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000225002004000,Xe đạp Thống Nhất New 26 Đỏ tươi,CITYBIKE_P,Xe phổ thông,Xe New 26,Đỏ Tươi,1582822.12,70.95,112301229.41400002,56.760000000000005,85.14,89840983.53120002,134761475.29680002,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000122002009001,Xe đạp Thống Nhất Bubbles 20 Hồng dạ quang,Unknown,Unknown,Unknown,Hồng Dạ Quang,1210132.7604166667,90.58500000000001,109619876.10234377,72.468,108.70200000000001,87695900.88187501,131543851.32281253,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,1000400050090000,Xe đạp Thống Nhất MTB SPD 27.5 15 Hồng,Unknown,Unknown,Unknown,Hồng,2813181.3636363638,38.698,108864492.41000001,30.9584,46.437599999999996,87091593.928,130637390.89199999,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000335002004000,Xe đạp Thống Nhất Super 24 Đỏ,SPORTBIKE_S,Xe thể thao thép,Xe Super 24,Đỏ,1938455.8823529412,52.88399999999999,102513300.88235293,42.307199999999995,63.46079999999999,82010640.70588234,123015961.05882351,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000106002004000,Xe đạp Thống Nhất Batwheels 16 Đỏ,Unknown,Unknown,Unknown,Đỏ,1226193.3777777778,82.83,101565597.48133333,66.264,99.396,81252477.98506667,121878716.97760001,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000217002003000,Xe đạp Thống Nhất GN 06-26 Đỏ đun,CITYBIKE_P,Xe phổ thông,Xe GN 06-26,Đỏ Đun,1636714.6666666667,62.040000000000006,101541777.92000002,49.632000000000005,74.44800000000001,81233422.33600001,121850133.50400002,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000331002004000,Xe đạp Thống Nhất MTB 26-02 Đỏ tươi,CITYBIKE_P,Xe phổ thông,Xe MTB 26 02,Đỏ Tươi,1684974.2745098039,59.102999999999994,99587034.54635292,47.282399999999996,70.9236,79669627.63708234,119504441.45562351,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000216003005000,Xe đạp Thống Nhất GN 06-24 2.0 Cam,CITYBIKE_P,Xe phổ thông,Xe GN 06-24 2.0,Cam,1497690.46875,63.47,95058414.0515625,50.776,76.164,76046731.24125001,114070096.861875,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000106002013000,Xe đạp Thống Nhất Batwheels 16 Xanh,Unknown,Unknown,Unknown,Xanh,1135030.8333333333,83.391,94651356.2225,66.7128,100.06920000000001,75721084.978,113581627.46700001,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000122002022000,Xe đạp Thống Nhất Bubbles 20 Xanh,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 20-02 Bubble,Xanh,1214397.7976190476,77.15400000000001,93695647.67750001,61.72320000000001,92.58480000000002,74956518.14200002,112434777.21300001,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000334002004000,Xe đạp Thống Nhất Super 20 Đỏ,KIDBIKE_1,Xe trẻ em nhóm 1,Xe TE Super 20,Đỏ,1578980.8333333333,55.836000000000006,88163973.81,44.668800000000005,67.0032,70531179.04800001,105796768.57200001,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000232003009000,Xe đạp Thống Nhất MS 27.5 Hồng,Unknown,Unknown,Unknown,Hồng,2189146.976744186,40.138999999999996,87870170.49953488,32.1112,48.166799999999995,70296136.39962791,105444204.59944186,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000103002009000,Xe đạp Thống Nhất We Bare Bears 16 Hồng,Unknown,Unknown,Unknown,Hồng,1094812.4102564103,75.17399999999999,82301428.12861538,60.139199999999995,90.20879999999998,65841142.5028923,98761713.75433844,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000218002001000,Xe đạp Thống Nhất GN 06-27 Đen,CITYBIKE_P,Xe phổ thông,Xe GN 06-27,Đen,1530555.0,52.24999999999999,79971498.74999999,41.8,62.69999999999999,63977198.99999999,95965798.49999999,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000105002013000,Xe đạp Thống Nhất Batwheels 12 Xanh,Unknown,Unknown,Unknown,Xanh,1097078.6266666667,70.719,77584303.39924,56.575199999999995,84.8628,62067442.719391994,93101164.079088,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,1010030010130000,Xe đạp Thống Nhất GRX 2.0 Xanh lá,Unknown,Unknown,Unknown,Xanh Lá,6507753.916666667,11.582999999999998,75379313.61674999,9.266399999999999,13.899599999999998,60303450.8934,90455176.34009999,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000219002023000,Xe đạp Thống Nhất GN 2.0 700C Kem,Unknown,Unknown,Unknown,Kem,1705092.25,42.163000000000004,71891804.53675,33.7304,50.595600000000005,57513443.62940001,86270165.4441,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000122002019000,Xe đạp Thống Nhất Bubbles 20 Vàng chanh,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 20-02 Bubble,Vàng Chanh,1223541.3166666667,56.529,69165567.08985001,45.223200000000006,67.8348,55332453.67188001,82998680.50782,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000216002001000,Xe đạp Thống Nhất GN 06-24 Đen,CITYBIKE_P,Xe phổ thông,Xe GN 06-24,Đen,1408333.0,48.01499999999999,67621108.99499999,38.412,57.61799999999999,54096887.196,81145330.79399998,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000102002009000,Xe đạp Thống Nhất We Bare Bears 12 Hồng,Unknown,Unknown,Unknown,Hồng,1023653.6119402985,64.691,66221175.81002985,51.75280000000001,77.6292,52976940.64802389,79465410.97203581,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,5,000132002003001,Xe đạp Thống Nhất GN 2.0 20 đỏ - Wonderwoman,KIDBIKE_1,Xe trẻ em nhóm 1,Xe GN 06 2.0 20 DC (IP - Bản quyền),Đỏ,1310555.0,48.01499999999999,62926298.32499999,38.412,57.61799999999999,50341038.66,75511557.98999998,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
